Geneid	Length	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	SE
RGS11	3158	0.59182395147282	0.423193578853884	0.7604543240917571	5.1937676668562105	7.280578530734769	2.80366020606116e-07	1.5660659622864402e-06	6.3998931777665	0.08603590439741661
SRSF10	11512	-0.30348282150309003	-0.38820712521488704	-0.218758517791293	7.91467494550932	-7.4307946152161595	2.02875593201713e-07	1.17632086763201e-06	6.394233141970441	0.04322668556724338
CCDC85B	1232	-0.531352604178473	-0.6819981296130601	-0.380707078743886	5.72704642721146	-7.3170450662103494	2.59118573396167e-07	1.45846073211413e-06	6.3930725864833295	0.07685996195642196
PPM1A	13366	0.380178925580159	0.27339281336153	0.48696503779878797	6.86841374437984	7.3855427552381805	2.23571192191084e-07	1.2861773923519301e-06	6.3923381639986205	0.054482710315627035
DNAJC30	2534	-0.47993733045783793	-0.617792522797715	-0.34208213811796	4.73045418703381	-7.22221737937356	3.1817195997280395e-07	1.7491062759982498e-06	6.38922711008206	0.07033428180605995
NUP133	4474	-0.35329114343446205	-0.45284850350219	-0.25373378336673397	6.37766610441929	-7.36153754366552	2.35419745040412e-07	1.34321416373811e-06	6.38726450695336	0.05079457146312655
OSGEP	1625	-0.513223772094156	-0.661010515567543	-0.365437028620768	4.4704135999939005	-7.20411169912832	3.30936799047949e-07	1.8136961529585301e-06	6.3800991750433305	0.07540139973132015
MRPS17	586	-0.520776006636888	-0.669922634049279	-0.371629379224497	4.92891404066349	-7.2434702836589695	3.0383189755338895e-07	1.68285447554936e-06	6.37547779112094	0.07609521806754642
PPP2R5A	3415	0.518766638325738	0.370065956968702	0.667467319682774	4.76029421621276	7.23716098894907	3.0801826322958195e-07	1.7007669207742901e-06	6.37088108545725	0.07586769456991632
BCAS2	1304	-0.449376692419039	-0.57708227485169	-0.321671109986387	5.68379030247064	-7.299780716498059	2.68963266321105e-07	1.50843866858687e-06	6.365494470689	0.06515590940441403
ZNF786	3268	0.604348302940835	0.4281127450385971	0.7805838608430721	3.6571547623038705	7.1138208210831	4.0291945293631e-07	2.1682720969250198e-06	6.36497717433864	0.08991610097052934
LRIG3	7422	-0.479457921111706	-0.6173816620741911	-0.341534180149221	4.506924505836491	-7.211417223313299	3.25724064819305e-07	1.78747872445397e-06	6.36047353535155	0.07036925559310463
CHML	7067	-0.593660270138496	-0.7654160525462329	-0.42190448773075895	4.4129641934862	-7.170274320496559	3.5622308809061704e-07	1.93446777768063e-06	6.351290317253589	0.08763050122843724
VEGFB	1805	0.41382144755594796	0.29727326806369603	0.5303696270482	6.86083830088503	7.365744572321991	2.3329746798958396e-07	1.3335398478910802e-06	6.35088246381084	0.05946335688380204
UPF2	6291	-0.36464320231680797	-0.46747771716136405	-0.261808687472252	6.50696722056739	-7.3559432721913005	2.3827263619625302e-07	1.3557788917111299e-06	6.348080863194059	0.052466589206406136
HMGN3	1470	0.528074900522935	0.37779396050959707	0.678355840536273	5.71904390933432	7.28955095306037	2.74977332389254e-07	1.53871603947988e-06	6.34712315332893	0.07667394898639691
C1RL	4387	0.49702983335996503	0.35372932423077597	0.6403303424891529	4.598938772530089	7.195216678180291	3.37399668273855e-07	1.8442646493622502e-06	6.3451822208218305	0.07311250465774921
FAM72B	3763	-0.9032143806805308	-1.16929319555164	-0.637135565809425	2.8772128266104597	-7.04189749759634	4.7167019078770505e-07	2.4910642395593998e-06	6.340362682623531	0.1357544973832181
CCDC88A	12412	0.7145026926967691	0.5050923479742521	0.9239130374192859	2.8414090599322797	7.078070615220599	4.3570263071864994e-07	2.32071520520403e-06	6.34011898588763	0.10684201261352903
SNPH	5747	0.543350173241372	0.38645090181484104	0.700249444667902	4.465117636839071	7.184028324454481	3.45713474788603e-07	1.8847641292334598e-06	6.33348139297529	0.08005064868700533
MRFAP1L1	1597	-0.36830393845087395	-0.47245658911378297	-0.264151287787964	6.44960914884357	-7.3357612592509405	2.4886379806065003e-07	1.40771327581728e-06	6.33153518734177	0.053139107481076274
SHCBP1	9797	-0.46754741813725004	-0.601416928970157	-0.333677907304342	5.1256114710966	-7.24524606444968	3.02664208092031e-07	1.67787373186629e-06	6.32801325807932	0.06830077083311607
PRIMPOL	2647	-0.6001335734671839	-0.77374167420334	-0.42652547273102903	4.28301029125267	-7.17112165814258	3.5556623167210104e-07	1.9317858606209703e-06	6.325548664246369	0.08857556160007932
BAG5	5254	-0.339398554558459	-0.4354071682477689	-0.243389940869148	6.38729987722507	-7.333460255704909	2.5010169855275603e-07	1.41343640759855e-06	6.32325629696495	0.048983986576178806
FAM135B	10163	1.9484024714828998	1.3755245652615202	2.52128037770428	-0.04500547777899099	7.05546677963646	4.57833342920035e-07	2.4241315628307303e-06	6.32146074513116	0.2922846460313162
AATK	7920	0.5467100874297279	0.388782740218051	0.704637434641405	4.54558594600286	7.181396403045301	3.4769961091132697e-07	1.89229117805943e-06	6.31991096048974	0.08057517714881482
MAST3	7420	0.7958840329523741	0.5612790440558771	1.03048902184887	3.06811581354998	7.03755337622948	4.76190179693744e-07	2.51175250478966e-06	6.3146325969871295	0.11969642290637574
HSP90AB1	2895	-0.252310831231387	-0.32244557645459304	-0.18217608600818203	11.1127366929391	-7.46297219721586	1.89367100877072e-07	1.1056880560786001e-06	6.31314176019455	0.035783033277145666
MYH14	7251	0.41917263592719606	0.29990540985403497	0.5384398620003571	5.824338969368251	7.290896919941111	2.7417820319597e-07	1.53493135609173e-06	6.30990632934809	0.06085062554753116
ALB	2247	-0.314576781485237	-0.4029933117161649	-0.22616025125431002	6.87645818876219	-7.380781522911731	2.25871483290469e-07	1.29702315691968e-06	6.306572231338559	0.045110474607616045
MPPED1	8036	1.5593402583721399	1.09567038616892	2.02301013057536	0.326530132604712	6.976557319104541	5.44568045805327e-07	2.8341570110792598e-06	6.305416915183081	0.23656626132817346
MGAT5B	7926	0.5187056607042511	0.368469829921187	0.668941491487315	4.33493210685686	7.1623677767903695	3.6241269236563395e-07	1.96500715472319e-06	6.30370773488405	0.07665093407299184
MAPK9	6237	0.29514856587356897	0.21231639681158104	0.37798073493555606	8.07429233419937	7.391810018529849	2.20579985523568e-07	1.2707236861889999e-06	6.29996517228186	0.042261310745911995
PRRC2B	11062	-0.320137608607716	-0.40980422297017405	-0.230470994245259	8.68794795110697	-7.406534967171379	2.13713073322612e-07	1.23400791205818e-06	6.29254829777468	0.045748272633906906
FAM63B	9414	0.557245051722332	0.39753312002753993	0.716956983417124	5.03314868311297	7.23799054132719	3.0746446640374e-07	1.6992101213586e-06	6.29132911909371	0.08148567943611838
WBP1L	6000	0.5290986430487089	0.37645939283018703	0.681737893267231	4.686226875505669	7.1908391900485995	3.40627726618133e-07	1.85947039757785e-06	6.2879412169582105	0.07787716847883774
GMIP	3627	1.0761742045198002	0.7552749966107729	1.3970734124288202	2.02610516009741	6.95701734068642	5.68544106178377e-07	2.9454495944201803e-06	6.286872237771339	0.16372408566786922
SRPK2	7865	0.352581200612175	0.252827657653393	0.45233474357095704	6.7574844477656795	7.33229577960284	2.50730578844337e-07	1.4150713165386299e-06	6.2820590477378095	0.05089466477488879
ZNF532	9092	0.585259034439006	0.41738469785718896	0.7531333710208241	5.1869677900494295	7.232242338297139	3.11323017506167e-07	1.71673976261341e-06	6.28176181325471	0.08565017172541714
C4orf46	3734	-0.43705528030005003	-0.562827768666314	-0.311282791933785	5.0775599304266	-7.2087484523202	3.27618465160104e-07	1.79629755831862e-06	6.2800817072354995	0.06416963692156352
PROS1	3676	1.38339609696284	0.970410596793696	1.79638159713198	0.777281151906524	6.94897733400376	5.78721720576943e-07	2.98873799840813e-06	6.27827819585044	0.21070688784139902
RNF19A	5228	0.35307563639088707	0.253710102696374	0.4524411700854	7.62031715943378	7.37124988619243	2.30549952699348e-07	1.3220473647650102e-06	6.275833899208031	0.05069670086454745
ANO9	6139	0.7451040219290309	0.526211498266936	0.963996545591125	3.38249588938384	7.0614702257279305	4.51845246471971e-07	2.39750315201448e-06	6.27023022737605	0.1116798590112727
NAP1L2	2576	0.623138108053908	0.441430275594272	0.8048459405135441	4.1652485042470495	7.11409755833171	4.0267581766363e-07	2.1678942276542e-06	6.2690841218252995	0.09270807778552859
CDK5RAP3	3395	-0.41170730585479	-0.5282950473286261	-0.29511956438095505	6.69397596640799	-7.32562760061643	2.5436321736911e-07	1.43427811471865e-06	6.267031336409429	0.05948354156828343
UGDH	3263	-0.35800984849781997	-0.458788556517931	-0.257231140477708	7.45996689035325	-7.36945447626988	2.31442303882287e-07	1.32596711312212e-06	6.266306443470469	0.05141770817352627
NECTIN1	6114	0.415214346167732	0.296089813541966	0.534338878793499	5.15755038506995	7.230699178207309	3.1236733546369903e-07	1.72173900380586e-06	6.265182619458519	0.0607778227682482
ALG2	2989	-0.44496421396612706	-0.5726286329070072	-0.317299795025247	5.335636735317769	-7.230433972738889	3.12547172954323e-07	1.7219710044521801e-06	6.262530319693449	0.065134907622898
KRI1	3010	-0.461820499172075	-0.5944526732985479	-0.329188325045601	5.27930305151825	-7.223263711685799	3.17449933239284e-07	1.7466732462254798e-06	6.253430636891809	0.06766947659513951
CDYL2	8940	0.447199354607934	0.318687978542748	0.5757107306731201	5.10639420848538	7.21886212508865	3.2049867856107104e-07	1.7611226288755797e-06	6.24970166236174	0.06556702860468676
ZCCHC24	5317	1.58324069398209	1.10927249781415	2.05720889015004	1.62054512344897	6.92957973017018	6.04053946794426e-07	3.09751408909059e-06	6.246936064442	0.24182050824895157
CNOT10	3485	-0.39347988027572994	-0.5057964997042129	-0.2811632608472461	5.907099257439361	-7.2675438399625	2.88388637397514e-07	1.60728772006524e-06	6.245950944348969	0.057304397667593585
FAM214B	4075	0.9096897919475431	0.639458922327648	1.1799206615674398	2.9277463722182597	6.98340959845419	5.36408147477467e-07	2.79751282920977e-06	6.242923236350321	0.1378728926632122
TULP3	3106	-0.42358260477862497	-0.5456368392063561	-0.30152837035089397	5.1042142558252594	-7.199368751446639	3.34366894585982e-07	1.8300878061380698e-06	6.24252622161626	0.06227256858557707
RAB31	4376	0.768828219474679	0.5414473196849761	0.9962091192643822	3.1941248529379505	7.014302441569871	5.011501770340999e-07	2.63230183323667e-06	6.21770558536911	0.11601066315801176
JAKMIP1	4769	1.1823810881533101	0.82763035647643	1.5371318198302	1.86018451470581	6.91422213026539	6.24916030879095e-07	3.18860216408962e-06	6.21336711048996	0.18099527126371684
ARPC3	953	0.342329618224498	0.24548857571935198	0.439170660729644	7.436961804377461	7.3332108565818	2.50236250937991e-07	1.41355778263706e-06	6.211654236675121	0.049408695155686744
ANO10	3739	0.69092632043884	0.4884006926112279	0.8934519482664509	3.8601259836751605	7.077190779873019	4.3654314809248197e-07	2.32420182891998e-06	6.2088427729951	0.10332940195286301
RIPPLY3	2319	0.876432713953394	0.615577154895895	1.13728827301089	3.07039028896873	6.96991748179371	5.525965991241821e-07	2.8640174484458597e-06	6.20430806573374	0.1330895709477028
SPATS2	4028	0.344465035144423	0.246180089280328	0.442749981008518	6.24917380700749	7.2705505065862095	2.86517380086946e-07	1.5975708155517e-06	6.2036379842889104	0.050145380542905606
LLGL2	4753	0.460918257437225	0.32834599268522696	0.593490522189222	5.37670895106354	7.2124097008654	3.25022440589094e-07	1.7844117390444698e-06	6.20358726589494	0.06763891058775386
DPM1	1231	-0.439712347153995	-0.5659316213429579	-0.313493072965031	5.730823284084719	-7.22690149745067	3.1495274450565e-07	1.73446002601988e-06	6.193885673173099	0.06439758887192014
TFCP2L1	10221	0.5444551349057241	0.38650563046118497	0.7024046393502629	4.76801819188768	7.1507728646349005	3.7169031235686e-07	2.01321516238003e-06	6.19270500332913	0.08058648185945864
GSK3B	7752	0.364170767044802	0.260912328924128	0.46742920516547504	7.43707797784832	7.31625244454796	2.5956233177565e-07	1.46030094938227e-06	6.18750127880946	0.052682876592180364
EXOSC8	1602	-0.46001245879480696	-0.592559945405987	-0.327464972183628	5.369613332366789	-7.19958146338662	3.3421228141441197e-07	1.8300428076923199e-06	6.18353074553509	0.06762626867917321
DACT2	4352	1.62149922591307	1.13530206643131	2.10769638539483	0.9496823977414058	6.91852447203565	6.189981213223601e-07	3.16268359835597e-06	6.17888382809926	0.24805977524579592
MTSS1L	5753	0.38956586330320997	0.27783769404809805	0.5012940325583229	6.00696909053316	7.233148211105481	3.1071165010015e-07	1.71488138538718e-06	6.1785195591389295	0.05700416798730227
CEBPA	2631	0.744721529687763	0.524395374921111	0.9650476844544141	3.46757570594409	7.01192088513984	5.0378154504957e-07	2.64390138315058e-06	6.17491106926518	0.11241130345237325
RABIF	3227	0.453174835461284	0.321900423418814	0.584449247503754	5.021423325222809	7.16134929407321	3.63218005829755e-07	1.96817871299426e-06	6.17289729809577	0.06697674083799492
ZNF219	4013	0.7586481248722909	0.534546118550591	0.982750131193991	3.58790618989936	7.0226948368920805	4.91989460687159e-07	2.58853545793357e-06	6.172502032653299	0.11433775832739797
PARP3	2540	0.753865356908913	0.532106961147462	0.975623752670364	3.74041778664782	7.052171545268839	4.61154748400978e-07	2.4396510832672997e-06	6.1711739707272395	0.11314203865380154
MARCH6	12318	-0.326265344786545	-0.41845778223621205	-0.234072907336879	8.38284315608288	-7.3414999823455	2.45803849287599e-07	1.3922944811709499e-06	6.1675717615937495	0.047036957882482924
CDYL	4124	-0.520678241603923	-0.6729126784221201	-0.36844380478572597	4.27040813326931	-7.095216920599039	4.1965037982367895e-07	2.24477937448687e-06	6.161885907627861	0.07767063102969238
NAB1	5049	-0.504946168712696	-0.6523347261102149	-0.357557611315177	4.542317512504719	-7.10706792567102	4.08911782865645e-07	2.19478905382485e-06	6.155683720745619	0.07519824357016273
COPB1	3527	0.30764115836457895	0.22063474493311902	0.39464757179603793	8.34907141884413	7.3350372611903	2.49252615582994e-07	1.40927496490412e-06	6.15553717239428	0.0443910272609487
PANX1	6639	0.46412657462613893	0.330242198438235	0.598010950814043	5.518012420086929	7.19143714972437	3.40184912065501e-07	1.85786438869848e-06	6.152825236743519	0.0683083551979102
MPZL1	5010	0.30589449291334997	0.21874088618396598	0.393048099642734	6.678084567371111	7.28107403213666	2.80065616347752e-07	1.56508729099832e-06	6.14957611769995	0.04446612588233879
DPAGT1	2725	-0.33583455376837107	-0.4317013801914679	-0.23996772734527302	6.665294696345379	-7.267184405899839	2.88613177637982e-07	1.60782234119983e-06	6.14611957970568	0.04891164613423339
EIF4A1	1877	-0.30361408399119394	-0.3893272145470201	-0.21790095343536803	9.13182690076248	-7.348246377881191	2.42256037790259e-07	1.37656487655274e-06	6.144604238240941	0.04373118905909491
SRRT	3303	-0.306982625737358	-0.394000428585829	-0.219964822888888	8.046119767902171	-7.318377977649571	2.58374086274921e-07	1.45558109622478e-06	6.140401116929589	0.044396838187995155
ETS2	7399	-0.38357763287894003	-0.49435367359803295	-0.272801592159848	5.19136186387588	-7.1831773459158805	3.46354372715405e-07	1.8874350537555698e-06	6.137677300236191	0.05651838812198596
BTBD2	2850	-0.35797177419863	-0.46030826323174	-0.255635285165519	6.4662197647817505	-7.25650375143409	2.9536813138631603e-07	1.64244825420304e-06	6.13609830917477	0.05221249440464822
UBTD1	1693	1.2618001908815102	0.881038072797365	1.64256230896566	1.1962387772478702	6.874577427680019	6.822586406460049e-07	3.4363075208363e-06	6.128360892189719	0.19426638677762628
TP53I3	2039	1.13204356831787	0.7911440386810509	1.4729430979546898	1.8073673150599399	6.888836742853299	6.61036219005439e-07	3.34830379813087e-06	6.12383713254512	0.17392833144735687
ATIC	2542	-0.322411846499539	-0.414510918913318	-0.23031277408576	6.95043865946381	-7.2621445263104105	2.9178061750044305e-07	1.62402025795772e-06	6.112164013295571	0.04698932266009132
MYO5A	12406	0.724097752776463	0.513214654216748	0.934980851336178	4.87015799447709	7.12302680229964	3.94895358295824e-07	2.12967509665923e-06	6.10720582654075	0.10759341763250768
EPS8L2	3648	0.37030951162096293	0.26435035853514804	0.476268664706779	6.72202648002604	7.249958855739501	2.99587567800672e-07	1.66229213718429e-06	6.10558881888679	0.05406079239072218
WDR90	5815	-0.569780332972929	-0.7360354016851189	-0.403525264260738	4.77638855670391	-7.109543452785081	4.06704508022096e-07	2.18487883746636e-06	6.09501204447983	0.08482401464907678
ALG10B	10150	-0.611855943257228	-0.790318725285496	-0.43339316122896	4.894886917889821	-7.112309989353711	4.0425223984677794e-07	2.17414368372046e-06	6.09328367636644	0.09105243981034081
PCBP3	1989	0.900843893395188	0.6296926095293089	1.17199517726107	2.29945975765536	6.89202789903716	6.56380270904504e-07	3.32741677476772e-06	6.09282606103342	0.13834249176830637
KMT5B	7868	0.314278055214029	0.22499016678034303	0.403565943647714	8.27366041000491	7.30181217802027	2.67785162512866e-07	1.50318020501722e-06	6.09254743945339	0.04555504511922728
LPGAT1	10280	-0.549657224305498	-0.709812911177114	-0.38950153743388305	5.00328125072846	-7.119651387918191	3.9781818723813896e-07	2.1426648680154997e-06	6.07804304703293	0.08171208513857932
LOC100506248	684	-1.4968450342436799	-1.94949390274156	-1.04419616574581	0.9438309240511509	-6.8600069363359495	7.04667378036163e-07	3.5306801173667603e-06	6.076650943176429	0.23094330025401785
ODF2	5017	-0.358544089553125	-0.46188685935150803	-0.25520131975474203	5.98369120650238	-7.197333442039231	3.3585001583025104e-07	1.83659713381189e-06	6.0711234680711605	0.052725902958358675
